station_code,station_name,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,latitude,longitude,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source,fpm_hydrothermal,fpm_sporacleEzy
9581,Mount Barker,1998,11,24,1998-11-24,20.3,0,10.0,0,300.0 m,4.1,26,5.6,26,4.8,26,4.0,26,4.8,26,4.6,25,5.0,26,4.6,25,4.8,26,2024-11-13,-34.625,117.6361,1015.5,25,23.5,42,0.4,0,50.0,26,97.0,26,11.9,8.4,26,0,775.9528279411763,122.0
9581,Mount Barker,1998,11,25,1998-11-25,17.3,0,9.8,0,300.0 m,3.4,26,3.4,26,3.4,26,2.5,26,2.9,26,3.6,25,3.5,26,3.6,25,3.3,26,2024-11-13,-34.625,117.6361,1007.0,25,14.7,42,0.0,0,65.4,26,100.0,26,12.9,4.6,26,0,775.9528279411763,122.0
9581,Mount Barker,1998,11,26,1998-11-26,16.2,0,7.2,0,300.0 m,3.9,26,4.9,26,4.4,26,3.5,26,4.2,26,4.0,25,4.6,26,4.0,25,4.5,26,2024-11-13,-34.625,117.6361,1015.6,25,23.4,42,1.8,0,52.2,26,94.6,26,9.6,6.3,26,0,775.9528279411763,123.0
9581,Mount Barker,1998,11,27,1998-11-27,21.2,0,6.2,0,300.0 m,6.0,26,7.5,26,6.8,26,5.2,26,6.2,26,6.0,25,7.0,26,6.0,25,6.2,26,2024-11-13,-34.625,117.6361,1022.0,25,32.9,42,0.6,0,37.4,26,99.2,26,9.4,10.5,26,0,775.9528279411763,123.0
9581,Mount Barker,1998,11,28,1998-11-28,31.6,0,9.2,0,300.0 m,5.3,26,10.0,26,7.7,26,7.1,26,9.1,26,6.9,25,7.9,26,6.9,25,8.0,26,2024-11-13,-34.625,117.6361,1015.0,25,33.3,42,0.0,0,24.3,26,97.2,26,11.3,22.3,26,0,775.9528279411763,123.0
9581,Mount Barker,1998,11,29,1998-11-29,22.8,0,14.2,0,300.0 m,6.2,26,6.9,26,6.6,26,5.0,26,5.7,26,4.7,25,6.8,26,4.7,25,5.5,26,2024-11-13,-34.625,117.6361,1015.4,25,29.0,42,0.0,0,55.5,26,95.2,26,15.4,8.9,26,0,775.9528279411763,123.0
9581,Mount Barker,1998,11,30,1998-11-30,30.8,0,10.2,0,300.0 m,5.8,26,8.9,26,7.4,26,6.5,26,8.1,26,6.8,25,7.6,26,6.8,25,7.4,26,2024-11-13,-34.625,117.6361,1011.8,25,31.6,42,0.0,0,31.1,26,100.0,26,13.8,19.1,26,0,775.9528279411763,123.0
9581,Mount Barker,1998,12,1,1998-12-01,14.7,0,10.1,0,300.0 m,3.4,26,3.4,26,3.4,26,2.5,26,2.9,26,4.4,25,3.5,26,4.4,25,3.8,26,2024-11-13,-34.625,117.6361,1005.2,25,15.8,42,6.4,0,70.6,26,95.5,26,11.8,3.7,26,0,785.5292985294117,124.0
9581,Mount Barker,1998,12,2,1998-12-02,18.2,0,5.8,0,300.0 m,2.8,26,3.6,26,3.2,26,2.9,26,3.5,26,3.3,25,3.3,26,3.3,25,4.3,26,2024-11-13,-34.625,117.6361,1019.2,25,16.7,42,9.4,0,51.2,26,100.0,26,10.7,6.5,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,3,1998-12-03,20.5,0,9.6,0,300.0 m,5.0,26,5.3,26,5.2,26,4.0,26,4.6,26,3.6,25,5.3,26,3.6,25,5.5,26,2024-11-13,-34.625,117.6361,1023.8,25,24.9,42,0.2,0,53.9,26,100.0,26,13.0,7.3,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,4,1998-12-04,25.6,0,13.2,0,300.0 m,7.1,26,8.4,26,7.8,26,5.9,26,6.9,26,5.9,25,8.0,26,5.9,25,7.2,26,2024-11-13,-34.625,117.6361,1024.2,25,33.2,42,0.0,0,45.4,26,98.3,26,14.9,12.3,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,5,1998-12-05,27.4,0,13.3,0,300.0 m,3.7,26,6.1,26,4.9,26,4.6,26,5.6,26,5.7,25,5.0,26,5.7,25,5.7,26,2024-11-13,-34.625,117.6361,1020.1,25,20.7,42,0.0,0,44.4,26,100.0,26,16.2,13.4,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,6,1998-12-06,30.9,0,13.8,0,300.0 m,7.0,26,8.9,26,7.9,26,6.5,26,7.8,26,5.7,25,8.2,26,5.7,25,7.8,26,2024-11-13,-34.625,117.6361,1015.7,25,32.1,42,0.0,0,39.2,26,100.0,26,17.5,17.4,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,7,1998-12-07,29.8,0,14.0,0,300.0 m,8.2,26,8.3,26,8.2,26,6.2,26,7.2,26,6.9,25,8.4,26,6.9,25,7.4,26,2024-11-13,-34.625,117.6361,1013.9,25,32.8,42,0.0,0,46.7,26,100.0,26,19.6,13.7,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,8,1998-12-08,28.2,0,15.8,0,300.0 m,4.8,26,6.5,26,5.7,26,4.9,26,5.8,26,6.3,25,5.8,26,6.3,25,5.9,26,2024-11-13,-34.625,117.6361,1011.8,25,23.0,25,0.0,0,49.2,26,100.0,26,18.8,13.1,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,9,1998-12-09,31.0,0,16.2,0,300.0 m,5.0,26,7.0,26,6.0,26,5.3,26,6.3,26,6.4,25,6.1,26,6.4,25,6.4,26,2024-11-13,-34.625,117.6361,1008.5,25,23.3,42,0.0,0,45.6,26,100.0,26,20.5,15.8,26,0,794.5881220588234,125.0
9581,Mount Barker,1998,12,10,1998-12-10,15.7,0,14.4,0,300.0 m,1.2,26,1.2,26,1.2,26,1.2,26,1.3,26,2.4,25,1.1,26,2.4,25,2.2,26,2024-11-13,-34.625,117.6361,1010.4,25,6.1,42,1.8,0,92.6,26,100.0,26,16.5,1.0,26,0,794.5881220588234,126.0
9581,Mount Barker,1998,12,11,1998-12-11,16.7,0,11.4,0,300.0 m,2.1,26,4.1,26,3.1,26,3.0,26,3.7,26,4.6,25,3.2,26,4.6,25,4.0,26,2024-11-13,-34.625,117.6361,1017.0,25,15.3,42,17.6,0,58.4,26,82.4,26,11.1,6.4,26,0,806.2998867647058,127.0
9581,Mount Barker,1998,12,12,1998-12-12,20.2,0,11.2,0,300.0 m,3.7,26,6.1,26,4.9,26,4.3,26,5.2,26,6.3,25,5.1,26,6.3,25,5.5,26,2024-11-13,-34.625,117.6361,1022.8,25,23.7,42,0.0,0,47.3,26,84.3,26,11.2,9.4,26,0,806.2998867647058,127.0
9581,Mount Barker,1998,12,13,1998-12-13,25.3,0,12.2,0,300.0 m,7.0,26,8.7,26,7.8,26,6.1,26,7.2,26,8.3,25,8.1,26,8.3,25,7.4,26,2024-11-13,-34.625,117.6361,1022.1,25,34.1,42,0.0,0,41.9,26,95.1,26,13.5,13.0,26,0,806.2998867647058,127.0
9581,Mount Barker,1998,12,14,1998-12-14,30.3,0,13.4,0,300.0 m,2.1,26,7.0,26,4.6,26,5.0,26,6.6,26,6.4,25,4.7,26,6.4,25,6.2,26,2024-11-13,-34.625,117.6361,1017.2,25,18.6,42,0.0,0,33.6,26,94.4,26,14.5,19.3,26,0,806.2998867647058,127.0
9581,Mount Barker,1998,12,15,1998-12-15,36.0,0,15.9,0,300.0 m,3.5,26,9.7,26,6.6,26,6.8,26,8.9,26,9.2,25,6.7,26,9.2,25,8.3,26,2024-11-13,-34.625,117.6361,1008.8,25,25.3,42,3.2,0,27.8,26,91.4,26,16.5,28.4,26,0,806.2998867647058,127.0
9581,Mount Barker,1998,12,16,1998-12-16,23.9,0,15.3,0,300.0 m,6.8,26,8.3,26,7.5,26,5.8,26,6.7,26,5.6,25,7.8,26,5.6,25,6.9,26,2024-11-13,-34.625,117.6361,1011.3,25,32.3,42,0.0,0,50.6,26,86.3,26,15.0,11.0,26,0,806.2998867647058,127.0
9581,Mount Barker,1998,12,17,1998-12-17,23.4,25,14.0,0,300.0 m,6.2,26,8.8,26,7.5,26,5.9,26,7.0,26,7.5,25,7.7,26,7.5,25,7.1,26,2024-11-13,-34.625,117.6361,1015.6,25,33.1,42,0.0,0,43.4,26,78.2,26,12.5,12.4,26,0,806.2998867647058,127.0
9581,Mount Barker,1998,12,18,1998-12-18,24.0,0,9.1,25,300.0 m,6.6,26,6.8,26,6.7,26,5.1,26,5.9,26,8.1,25,6.9,26,8.1,25,6.6,26,2024-11-13,-34.625,117.6361,1009.5,25,30.5,42,0.0,0,46.3,26,100.0,26,13.8,10.0,26,25,806.2998867647058,127.0
9581,Mount Barker,1998,12,19,1998-12-19,17.9,0,11.8,0,300.0 m,3.2,26,5.6,26,4.4,26,3.9,26,4.7,26,4.9,25,4.5,26,4.9,25,5.0,26,2024-11-13,-34.625,117.6361,1017.4,25,21.6,42,1.6,0,52.2,26,77.4,26,10.7,7.9,26,0,806.2998867647058,128.0
9581,Mount Barker,1998,12,20,1998-12-20,21.5,0,10.9,0,300.0 m,4.7,26,8.0,26,6.3,26,5.3,26,6.5,26,5.5,25,6.5,26,5.5,25,6.7,26,2024-11-13,-34.625,117.6361,1022.9,25,30.1,42,0.0,0,37.8,26,74.4,26,9.7,12.1,26,0,806.2998867647058,128.0
9581,Mount Barker,1998,12,21,1998-12-21,26.1,0,9.4,0,300.0 m,6.9,26,8.5,26,7.7,26,6.1,26,7.3,26,7.1,25,8.0,26,7.1,25,7.6,26,2024-11-13,-34.625,117.6361,1020.9,25,34.3,42,0.0,0,37.3,26,100.0,26,12.6,13.7,26,0,806.2998867647058,128.0
9581,Mount Barker,1998,12,22,1998-12-22,25.7,0,11.4,0,300.0 m,7.3,26,8.5,26,7.9,26,6.1,26,7.1,26,7.2,25,8.2,26,7.2,25,7.4,26,2024-11-13,-34.625,117.6361,1010.7,25,34.3,42,0.0,0,42.4,26,100.0,26,14.0,12.6,26,0,806.2998867647058,128.0
9581,Mount Barker,1998,12,23,1998-12-23,17.1,0,11.8,0,300.0 m,3.7,26,4.8,26,4.3,26,3.5,26,4.1,26,3.7,25,4.4,26,3.7,25,4.7,26,2024-11-13,-34.625,117.6361,1014.7,25,20.9,42,1.2,0,61.6,26,86.8,26,12.0,5.9,26,0,806.2998867647058,129.0
9581,Mount Barker,1998,12,24,1998-12-24,21.8,0,8.0,0,300.0 m,5.8,26,6.9,26,6.3,26,4.9,26,5.8,26,4.5,25,6.5,26,4.5,25,6.5,26,2024-11-13,-34.625,117.6361,1016.6,25,30.3,42,0.0,0,42.9,26,100.0,26,11.2,9.9,26,0,806.2998867647058,129.0
9581,Mount Barker,1998,12,25,1998-12-25,18.9,0,12.3,0,300.0 m,4.4,26,4.4,26,4.4,26,3.4,26,3.8,26,5.6,25,4.5,26,5.6,25,4.6,26,2024-11-13,-34.625,117.6361,1016.2,25,20.7,42,2.4,0,66.9,26,100.0,26,14.6,5.1,26,0,806.2998867647058,130.0
9581,Mount Barker,1998,12,26,1998-12-26,23.9,0,9.6,0,300.0 m,6.9,26,8.2,26,7.6,26,5.8,26,6.8,26,6.0,25,7.8,26,6.0,25,7.3,26,2024-11-13,-34.625,117.6361,1019.2,25,34.2,42,0.0,0,40.5,26,100.0,26,12.0,11.8,26,0,806.2998867647058,130.0
9581,Mount Barker,1998,12,27,1998-12-27,22.1,0,11.9,0,300.0 m,6.6,26,7.2,26,6.9,26,5.2,26,5.9,26,5.7,25,7.2,26,5.7,25,6.5,26,2024-11-13,-34.625,117.6361,1017.4,25,31.4,42,0.0,0,51.1,26,97.7,26,13.6,9.1,26,0,806.2998867647058,130.0
9581,Mount Barker,1998,12,28,1998-12-28,20.9,0,13.4,0,300.0 m,6.8,26,8.4,26,7.6,26,5.7,26,6.6,26,6.8,25,7.9,26,6.8,25,7.0,26,2024-11-13,-34.625,117.6361,1019.2,25,34.2,42,0.2,0,48.6,26,78.1,26,12.0,10.0,26,0,806.2998867647058,130.0
9581,Mount Barker,1998,12,29,1998-12-29,26.9,0,11.4,0,300.0 m,6.9,26,9.0,26,7.9,26,6.4,26,7.6,26,8.0,25,8.2,26,8.0,25,7.7,26,2024-11-13,-34.625,117.6361,1017.6,25,34.3,42,0.0,0,37.5,26,98.7,26,13.3,14.8,26,0,806.2998867647058,130.0
9581,Mount Barker,1998,12,30,1998-12-30,26.2,0,13.2,0,300.0 m,3.8,26,4.9,26,4.4,26,3.8,26,4.6,26,5.3,25,4.5,26,5.3,25,5.0,26,2024-11-13,-34.625,117.6361,1012.4,25,18.2,42,0.0,0,51.8,26,100.0,26,17.6,10.4,26,0,806.2998867647058,130.0
9581,Mount Barker,1998,12,31,1998-12-31,27.8,0,17.6,0,300.0 m,5.0,26,6.1,26,5.5,26,4.5,26,5.3,26,4.1,25,5.6,26,4.1,25,5.5,26,2024-11-13,-34.625,117.6361,1008.2,25,21.5,42,0.0,0,55.9,26,100.0,26,20.9,11.2,26,0,806.2998867647058,130.0
9581,Mount Barker,1999,1,1,1999-01-01,21.0,0,14.9,0,300.0 m,5.3,26,5.3,26,5.3,26,3.9,26,4.3,26,8.4,25,5.4,26,8.4,25,5.5,26,2024-11-13,-34.625,117.6361,1016.0,25,23.5,25,1.4,0,68.8,26,100.0,26,17.1,5.5,26,0,0.0,1.0
9581,Mount Barker,1999,1,2,1999-01-02,25.7,0,12.7,0,300.0 m,4.7,26,8.0,26,6.4,26,5.6,26,6.8,26,6.4,25,6.5,26,6.4,25,7.1,26,2024-11-13,-34.625,117.6361,1016.6,25,28.3,42,0.2,0,38.8,26,87.2,26,12.8,14.4,26,0,0.0,1.0
9581,Mount Barker,1999,1,3,1999-01-03,28.1,25,12.2,0,300.0 m,7.1,26,8.9,26,8.0,26,6.4,26,7.6,26,7.5,25,8.3,26,7.5,25,8.0,26,2024-11-13,-34.625,117.6361,1011.3,25,33.9,42,0.0,0,38.9,26,100.0,26,14.8,15.3,26,0,0.0,1.0
9581,Mount Barker,1999,1,4,1999-01-04,17.9,25,11.6,25,300.0 m,1.3,26,4.6,26,2.9,26,3.2,26,4.1,26,5.5,25,3.0,26,5.5,25,4.6,26,2024-11-13,-34.625,117.6361,1013.6,25,14.3,42,1.4,15,49.8,26,74.7,26,10.2,8.4,26,25,0.0,2.0
9581,Mount Barker,1999,1,5,1999-01-05,14.8,0,10.9,25,300.0 m,1.7,26,3.7,26,2.7,26,2.7,26,3.4,26,3.1,25,2.8,26,3.1,25,4.2,26,2024-11-13,-34.625,117.6361,1018.0,25,13.9,42,3.4,15,60.6,26,78.3,26,10.2,5.6,26,0,10.158823529411766,3.0
9581,Mount Barker,1999,1,6,1999-01-06,17.7,0,9.2,0,300.0 m,1.9,26,2.1,26,2.0,26,1.8,26,2.2,26,4.4,25,2.0,26,4.4,25,3.4,26,2024-11-13,-34.625,117.6361,1018.5,25,8.3,42,6.8,0,65.2,26,100.0,26,13.2,4.5,26,0,21.094117647058823,4.0
9581,Mount Barker,1999,1,7,1999-01-07,18.9,0,10.8,0,300.0 m,3.5,26,3.7,26,3.6,26,2.7,26,3.2,26,4.1,25,3.7,26,4.1,25,4.4,26,2024-11-13,-34.625,117.6361,1017.3,25,15.3,42,2.2,0,63.2,26,100.0,26,13.8,5.4,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,8,1999-01-08,29.6,0,12.8,0,300.0 m,6.8,26,9.0,26,7.9,26,6.5,26,7.8,26,6.7,25,8.1,26,6.7,25,8.0,26,2024-11-13,-34.625,117.6361,1010.2,25,32.7,42,0.8,0,37.9,26,100.0,26,15.7,16.7,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,9,1999-01-09,27.7,0,16.7,0,300.0 m,3.9,26,6.7,26,5.3,26,4.8,26,5.9,26,8.4,25,5.4,26,8.4,25,6.1,26,2024-11-13,-34.625,117.6361,1001.9,25,21.3,42,0.0,0,47.4,26,92.6,26,17.6,14.0,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,10,1999-01-10,27.6,0,8.8,0,300.0 m,3.2,26,9.5,26,6.4,26,6.3,26,8.3,26,5.8,25,6.6,26,5.8,25,8.0,26,2024-11-13,-34.625,117.6361,1015.3,25,29.8,42,0.6,0,21.4,26,69.8,26,7.9,20.0,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,11,1999-01-11,26.4,0,8.6,0,300.0 m,5.7,26,9.1,26,7.4,26,6.3,26,7.8,26,6.4,25,7.7,26,6.4,25,8.1,26,2024-11-13,-34.625,117.6361,1015.5,25,33.7,42,0.0,0,29.6,26,91.3,26,10.2,16.1,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,12,1999-01-12,25.8,0,12.2,0,300.0 m,6.2,26,9.3,26,7.8,26,6.4,26,7.7,26,7.3,25,8.0,26,7.3,25,8.0,26,2024-11-13,-34.625,117.6361,1012.7,25,34.1,42,0.0,0,35.8,26,83.8,26,11.9,15.2,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,13,1999-01-13,33.7,0,12.2,0,300.0 m,5.8,26,10.8,26,8.3,26,7.6,26,9.6,26,7.5,25,8.5,26,7.5,25,9.3,26,2024-11-13,-34.625,117.6361,1014.9,25,33.9,42,0.0,0,25.8,26,95.1,26,13.5,25.0,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,14,1999-01-14,25.4,0,14.7,0,300.0 m,4.4,26,6.0,26,5.2,26,4.5,26,5.3,26,5.9,25,5.3,26,5.9,25,5.9,26,2024-11-13,-34.625,117.6361,1011.2,25,22.3,42,0.0,0,51.5,26,99.9,26,16.7,10.9,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,15,1999-01-15,25.2,0,12.9,0,300.0 m,6.0,26,8.1,26,7.1,26,5.7,26,6.8,26,7.0,25,7.3,26,7.0,25,7.3,26,2024-11-13,-34.625,117.6361,1018.2,25,31.0,42,0.0,0,42.7,26,92.1,26,13.7,12.9,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,16,1999-01-16,32.7,0,12.2,0,300.0 m,5.7,26,10.6,26,8.1,26,7.4,26,9.3,26,8.3,25,8.4,26,8.3,25,9.0,26,2024-11-13,-34.625,117.6361,1018.4,25,33.6,42,0.0,0,26.5,26,92.2,26,13.1,23.8,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,17,1999-01-17,19.6,0,15.4,0,300.0 m,2.2,26,3.7,26,3.0,26,2.6,26,3.1,26,4.7,25,3.0,26,4.7,25,3.9,26,2024-11-13,-34.625,117.6361,1015.3,25,10.9,42,0.0,0,66.7,26,86.9,26,15.2,6.2,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,18,1999-01-18,18.9,0,11.6,0,300.0 m,2.7,26,5.8,26,4.3,26,4.0,26,4.9,26,7.2,25,4.4,26,7.2,25,5.5,26,2024-11-13,-34.625,117.6361,1019.9,25,20.9,42,0.6,0,46.7,26,74.7,26,10.2,9.3,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,19,1999-01-19,23.8,0,13.8,0,300.0 m,5.3,26,9.1,26,7.2,26,6.0,26,7.3,26,8.8,25,7.4,26,8.8,25,7.6,26,2024-11-13,-34.625,117.6361,1019.2,25,32.2,42,0.0,0,37.3,26,69.8,26,11.0,14.3,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,20,1999-01-20,30.4,0,14.7,0,300.0 m,5.6,26,9.8,26,7.7,26,6.7,26,8.3,26,8.1,25,7.9,26,8.1,25,8.3,26,2024-11-13,-34.625,117.6361,1014.3,25,31.8,42,0.0,0,33.2,26,86.1,26,14.4,20.2,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,21,1999-01-21,20.8,0,16.4,0,300.0 m,2.3,26,2.4,26,2.4,26,1.9,26,2.3,26,3.7,25,2.4,26,3.7,25,3.4,26,2024-11-13,-34.625,117.6361,1010.3,25,8.6,25,0.0,0,76.6,26,100.0,26,18.8,4.1,26,0,21.094117647058823,5.0
9581,Mount Barker,1999,1,22,1999-01-22,19.7,0,16.2,0,300.0 m,2.3,26,2.3,26,2.3,26,1.7,26,1.8,26,3.1,25,2.3,26,3.1,25,3.2,26,2024-11-13,-34.625,117.6361,1012.6,25,8.9,25,3.8,0,85.4,26,100.0,26,19.6,2.1,26,0,37.85294117647059,6.0
9581,Mount Barker,1999,1,23,1999-01-23,19.4,0,16.1,0,300.0 m,2.5,26,2.5,26,2.5,26,1.8,26,1.9,26,2.0,25,2.5,26,2.0,25,3.3,26,2024-11-13,-34.625,117.6361,1011.0,25,9.3,42,2.2,0,83.9,26,100.0,26,18.9,2.5,26,0,54.35294117647059,7.0
9581,Mount Barker,1999,1,24,1999-01-24,20.3,0,15.8,0,300.0 m,2.5,26,2.5,26,2.5,26,1.9,26,2.2,26,3.1,25,2.5,26,3.1,25,3.4,26,2024-11-13,-34.625,117.6361,1014.3,25,9.4,42,3.2,0,78.5,26,100.0,26,18.7,3.5,26,0,71.24117647058824,8.0
9581,Mount Barker,1999,1,25,1999-01-25,19.6,0,15.4,0,300.0 m,4.2,26,4.2,26,4.2,26,2.8,26,3.1,26,3.3,25,4.2,26,3.3,25,4.4,26,2024-11-13,-34.625,117.6361,1017.2,25,16.3,25,4.2,0,75.9,26,98.9,26,17.3,4.1,26,0,87.41764705882353,9.0
9581,Mount Barker,1999,1,26,1999-01-26,26.6,0,16.2,0,300.0 m,6.6,26,7.9,26,7.2,26,5.6,26,6.5,26,7.7,25,7.4,26,7.7,25,7.1,26,2024-11-13,-34.625,117.6361,1013.4,25,29.9,42,0.4,0,50.5,26,95.6,26,17.6,12.2,26,0,87.41764705882353,9.0
9581,Mount Barker,1999,1,27,1999-01-27,36.2,0,16.8,0,300.0 m,6.0,26,10.5,26,8.2,26,7.4,26,9.2,26,9.6,25,8.4,26,9.6,25,9.0,26,2024-11-13,-34.625,117.6361,1008.7,25,30.9,42,0.0,0,31.6,26,99.4,26,19.0,26.8,26,0,87.41764705882353,9.0
9581,Mount Barker,1999,1,28,1999-01-28,24.2,0,16.8,0,300.0 m,4.7,26,5.4,26,5.1,26,4.0,26,4.6,26,5.9,25,5.2,26,5.9,25,5.4,26,2024-11-13,-34.625,117.6361,1013.6,25,21.1,42,0.0,0,62.3,26,98.3,26,18.8,8.2,26,0,87.41764705882353,9.0
9581,Mount Barker,1999,1,29,1999-01-29,20.1,0,15.6,0,300.0 m,3.2,26,3.2,26,3.2,26,2.3,26,2.5,26,4.9,25,3.2,26,4.9,25,3.8,26,2024-11-13,-34.625,117.6361,1016.8,25,12.0,42,3.0,0,77.4,26,100.0,26,18.2,3.7,26,0,87.41764705882353,10.0
9581,Mount Barker,1999,1,30,1999-01-30,27.8,0,15.4,0,300.0 m,5.3,26,8.9,26,7.1,26,6.0,26,7.4,26,7.6,25,7.3,26,7.6,25,7.6,26,2024-11-13,-34.625,117.6361,1012.3,25,29.9,42,0.2,0,38.8,26,82.9,26,14.5,16.6,26,0,87.41764705882353,10.0
9581,Mount Barker,1999,1,31,1999-01-31,29.5,0,16.6,0,300.0 m,0.5,26,6.5,26,3.5,26,4.3,26,5.8,26,5.3,25,3.5,26,5.3,25,5.6,26,2024-11-13,-34.625,117.6361,1002.7,25,12.7,42,0.0,0,36.1,26,78.9,26,14.9,19.3,26,0,87.41764705882353,10.0
9581,Mount Barker,1999,2,1,1999-02-01,20.3,0,15.2,0,300.0 m,5.1,26,5.1,26,5.1,26,3.8,26,4.2,26,4.1,25,5.3,26,4.1,25,5.5,26,2024-11-13,-34.625,117.6361,1005.5,25,23.1,42,5.4,0,69.3,26,95.6,26,16.5,5.5,26,0,103.91764705882353,11.0
9581,Mount Barker,1999,2,2,1999-02-02,23.7,0,12.3,0,300.0 m,5.6,26,8.2,26,6.9,26,5.5,26,6.6,26,5.8,25,7.1,26,5.8,25,7.4,26,2024-11-13,-34.625,117.6361,1012.2,25,31.1,42,0.2,0,41.0,26,83.9,26,12.0,12.6,26,0,103.91764705882353,11.0
9581,Mount Barker,1999,2,3,1999-02-03,20.4,0,13.3,0,300.0 m,2.6,26,3.7,26,3.1,26,2.6,26,3.1,26,4.2,25,3.2,26,4.2,25,4.0,26,2024-11-13,-34.625,117.6361,1015.8,25,11.9,42,0.0,0,62.6,26,98.3,26,15.0,6.5,26,0,103.91764705882353,11.0
9581,Mount Barker,1999,2,4,1999-02-04,24.9,0,10.6,0,300.0 m,6.1,26,8.5,26,7.3,26,5.8,26,7.1,26,6.3,25,7.5,26,6.3,25,7.7,26,2024-11-13,-34.625,117.6361,1022.2,25,32.7,42,0.0,0,37.2,26,91.6,26,11.7,13.7,26,0,103.91764705882353,11.0
9581,Mount Barker,1999,2,5,1999-02-05,25.6,0,11.4,0,300.0 m,6.5,26,6.7,26,6.6,26,4.9,26,5.7,26,5.7,25,6.7,26,5.7,25,6.9,26,2024-11-13,-34.625,117.6361,1016.8,25,28.8,42,0.2,0,49.1,26,100.0,26,16.1,10.4,26,0,103.91764705882353,11.0
9581,Mount Barker,1999,2,6,1999-02-06,24.4,0,13.8,0,300.0 m,5.1,26,7.3,26,6.2,26,5.0,26,6.0,26,7.2,25,6.3,26,7.2,25,6.7,26,2024-11-13,-34.625,117.6361,1020.7,25,27.4,42,1.6,0,46.5,26,90.1,26,14.2,11.8,26,0,103.91764705882353,12.0
9581,Mount Barker,1999,2,7,1999-02-07,34.2,0,12.4,0,300.0 m,5.1,26,10.4,26,7.8,26,7.3,26,9.3,26,8.7,25,8.0,26,8.7,25,8.9,26,2024-11-13,-34.625,117.6361,1016.9,25,31.7,42,0.0,0,25.5,26,95.2,26,13.7,25.8,26,0,103.91764705882353,12.0
9581,Mount Barker,1999,2,8,1999-02-08,38.2,0,15.8,0,300.0 m,1.8,26,12.7,26,7.3,26,7.9,26,10.8,26,10.6,25,7.4,26,10.6,25,9.7,26,2024-11-13,-34.625,117.6361,1010.5,25,28.9,42,0.0,0,15.5,26,58.0,26,10.4,38.8,26,0,103.91764705882353,12.0
9581,Mount Barker,1999,2,9,1999-02-09,19.9,0,16.8,0,300.0 m,2.4,26,2.9,26,2.6,26,2.1,26,2.5,26,4.9,25,2.7,26,4.9,25,3.4,26,2024-11-13,-34.625,117.6361,1005.4,25,9.6,42,0.0,0,76.6,26,93.1,26,17.8,4.3,26,0,103.91764705882353,12.0
9581,Mount Barker,1999,2,10,1999-02-10,23.2,0,12.3,0,300.0 m,5.4,26,8.0,26,6.7,26,5.3,26,6.4,26,6.6,25,6.9,26,6.6,25,7.2,26,2024-11-13,-34.625,117.6361,1012.9,25,30.4,42,0.0,0,41.5,26,82.5,26,11.8,12.3,26,0,103.91764705882353,12.0
9581,Mount Barker,1999,2,11,1999-02-11,31.4,0,12.4,0,300.0 m,6.1,26,8.7,26,7.4,26,6.3,26,7.7,26,6.1,25,7.6,26,6.1,25,8.0,26,2024-11-13,-34.625,117.6361,1012.8,25,30.4,42,0.0,0,35.5,26,100.0,26,16.3,18.6,26,0,103.91764705882353,12.0
9581,Mount Barker,1999,2,12,1999-02-12,28.4,0,15.7,0,300.0 m,5.4,26,8.0,26,6.7,26,5.6,26,6.7,26,7.1,25,6.9,26,7.1,25,7.1,26,2024-11-13,-34.625,117.6361,1016.2,25,27.8,42,0.0,0,43.7,26,94.8,26,16.9,15.2,26,0,103.91764705882353,12.0
