"station_code","station_name","year","month","day","date","air_tmax","air_tmax_source","air_tmin","air_tmin_source","elev_m","et_morton_actual","et_morton_actual_source","et_morton_potential","et_morton_potential_source","et_morton_wet","et_morton_wet_source","et_short_crop","et_short_crop_source","et_tall_crop","et_tall_crop_source","evap_comb","evap_comb_source","evap_morton_lake","evap_morton_lake_source","evap_pan","evap_pan_source","evap_syn","evap_syn_source","extracted","latitude","longitude","mslp","mslp_source","radiation","radiation_source","rainfall","rainfall_source","rh_tmax","rh_tmax_source","rh_tmin","rh_tmin_source","vp","vp_deficit","vp_deficit_source","vp_source"
"010092","Merredin",1999,10,17,1999-10-17,22.1,25,5.9,0,"315.0 m",3.3,26,6.7,26,5,26,4.8,26,6,26,5.6,25,5.8,26,5.6,25,6,26,2024-11-13,-31.4756,118.2789,1025.1,25,28.5,42,0,0,32,26,91.6,26,8.5,12.2,26,0
"010092","Merredin",1999,10,18,1999-10-18,24.7,0,6.5,0,"315.0 m",3.6,26,6.5,26,5.1,26,4.9,26,6.2,26,6.7,25,5.8,26,6.7,25,6.2,26,2024-11-13,-31.4756,118.2789,1025.4,25,27.5,42,0,0,33.4,26,100,26,10.4,13.2,26,0
"010092","Merredin",1999,10,19,1999-10-19,27.5,0,11.8,0,"315.0 m",2.7,26,8.4,26,5.6,26,5.8,26,7.5,26,5.9,25,6.4,26,5.9,25,7,26,2024-11-13,-31.4756,118.2789,1025.8,25,28.4,42,0,0,28.3,26,75.2,26,10.4,18.7,26,0
"010092","Merredin",1999,10,20,1999-10-20,29.9,0,7.9,0,"315.0 m",2.5,26,8.5,26,5.5,26,6.1,26,8.1,26,7.8,25,6.4,26,7.8,25,7.7,26,2024-11-13,-31.4756,118.2789,1022.5,25,28.6,42,0,0,22.3,26,88.3,26,9.4,21.2,26,0
"010092","Merredin",1999,10,21,1999-10-21,26.9,0,12.1,0,"315.0 m",3.3,26,8,26,5.6,26,5.6,26,7.1,26,8.3,25,6.5,26,8.3,25,6.7,26,2024-11-13,-31.4756,118.2789,1022.9,25,28.5,42,0,0,32.7,26,82.2,26,11.6,16.8,26,0
"010092","Merredin",1999,10,22,1999-10-22,28,0,11.6,0,"315.0 m",2.7,26,8.6,26,5.7,26,5.9,26,7.7,26,7.7,25,6.6,26,7.7,25,7.2,26,2024-11-13,-31.4756,118.2789,1019.7,25,28.8,42,0,0,27.5,26,76.2,26,10.4,19.3,26,0
"010092","Merredin",1999,10,23,1999-10-23,26.4,0,15.6,0,"315.0 m",5.2,26,7.7,26,6.5,26,5.4,26,6.5,26,8.2,25,7,26,8.2,25,6.2,26,2024-11-13,-31.4756,118.2789,1010.5,25,28.8,42,0,0,45.9,26,89.2,26,15.8,13.5,26,0
"010092","Merredin",1999,10,24,1999-10-24,21.9,0,12.6,0,"315.0 m",1.9,26,5.9,26,3.9,26,4.2,26,5.3,26,6.3,25,4.5,26,6.3,25,5.1,26,2024-11-13,-31.4756,118.2789,1013.2,25,21.1,42,0,0,42.6,26,76.8,26,11.2,11.6,26,0
"010092","Merredin",1999,10,25,1999-10-25,22,0,7,0,"315.0 m",3.3,26,7.2,26,5.3,26,5.1,26,6.4,26,6.3,25,6.2,26,6.3,25,6.2,26,2024-11-13,-31.4756,118.2789,1020.8,25,29.8,42,0,0,31,26,81.9,26,8.2,12.8,26,0
"010092","Merredin",1999,10,26,1999-10-26,26.6,0,8.4,0,"315.0 m",2.8,26,8.4,26,5.6,26,5.9,26,7.7,26,6.3,25,6.5,26,6.3,25,7.2,26,2024-11-13,-31.4756,118.2789,1021.7,25,30,42,0,0,24.4,26,77.2,26,8.5,18,26,0
"010092","Merredin",1999,10,27,1999-10-27,28.9,0,10.4,0,"315.0 m",3,26,8.8,26,5.9,26,6.2,26,8,26,7.2,25,6.9,26,7.2,25,7.5,26,2024-11-13,-31.4756,118.2789,1020.2,25,30,42,0,0,25.6,26,80.9,26,10.2,20.1,26,0
"010092","Merredin",1999,10,28,1999-10-28,28.6,0,10.4,0,"315.0 m",3.9,26,7.9,26,5.9,26,5.9,26,7.4,26,8,25,6.9,26,8,25,7.1,26,2024-11-13,-31.4756,118.2789,1016.1,25,29.7,42,0,0,31.4,26,97.6,26,12.3,17.6,26,0
"010092","Merredin",1999,10,29,1999-10-29,26.5,0,9.7,0,"315.0 m",3.9,26,7,26,5.4,26,5.3,26,6.6,26,7.3,25,6.2,26,7.3,25,6.4,26,2024-11-13,-31.4756,118.2789,1017.1,25,27.6,42,0,0,35.5,26,100,26,12.3,14.6,26,0
"010092","Merredin",1999,10,30,1999-10-30,23.6,0,8.4,0,"315.0 m",3.5,26,6.8,26,5.1,26,5,26,6.2,26,8.2,25,6,26,8.2,25,6.1,26,2024-11-13,-31.4756,118.2789,1018.3,25,28.1,42,0,0,35,26,92.6,26,10.2,12.9,26,0
"010092","Merredin",1999,10,31,1999-10-31,26.2,0,10.1,0,"315.0 m",3.5,26,8,26,5.8,26,5.7,26,7.2,26,7.1,25,6.7,26,7.1,25,6.8,26,2024-11-13,-31.4756,118.2789,1020.3,25,30,42,0,0,30.9,26,85,26,10.5,16.2,26,0
"010092","Merredin",1999,11,1,1999-11-01,28.4,0,13,0,"315.0 m",0.2,26,7.7,26,3.9,26,5.3,26,7.3,26,9.1,25,4.5,26,9.1,25,7.6,26,2024-11-13,-31.4756,118.2789,1017.7,25,19.8,25,0,0,24.6,26,63.5,26,9.5,21.3,26,0
"010092","Merredin",1999,11,2,1999-11-02,31,0,13.9,0,"315.0 m",2.5,26,9,26,5.8,26,6.4,26,8.2,26,8.2,25,6.7,26,8.2,25,8.8,26,2024-11-13,-31.4756,118.2789,1014.7,25,27.8,25,0,0,27.4,26,77.5,26,12.3,22.8,26,0
"010092","Merredin",1999,11,3,1999-11-03,30,0,16.1,0,"315.0 m",2.8,26,8.7,26,5.7,26,6.1,26,7.8,26,5,0,6.6,26,5,0,8.3,26,2024-11-13,-31.4756,118.2789,1013,25,27,42,0,0,32.8,26,76,26,13.9,20.8,26,0
"010092","Merredin",1999,11,4,1999-11-04,28.4,0,11.8,0,"315.0 m",3.9,26,7,26,5.5,26,5.3,26,6.6,26,6.2,0,6,26,6.2,0,7.5,26,2024-11-13,-31.4756,118.2789,1011,25,25.7,25,1,0,37.7,26,100,26,14.6,15.7,26,0
"010092","Merredin",1999,11,5,1999-11-05,28.6,0,14.3,0,"315.0 m",4.5,26,7.9,26,6.2,26,5.8,26,7.1,26,7,0,7,26,7,0,7.9,26,2024-11-13,-31.4756,118.2789,1010.2,25,28.8,42,0,0,39.1,26,93.9,26,15.3,16.4,26,0
"010092","Merredin",1999,11,6,1999-11-06,21,0,11.9,0,"315.0 m",1.5,26,5.2,26,3.3,26,3.7,26,4.8,26,6,0,3.7,26,6,0,5.5,26,2024-11-13,-31.4756,118.2789,1018.1,25,17.5,42,0,0,44.7,26,79.7,26,11.1,10.5,26,0
"010092","Merredin",1999,11,7,1999-11-07,21.9,0,7,0,"315.0 m",3.2,26,7.6,26,5.4,26,5.3,26,6.7,26,6,0,6.4,26,6,0,7.6,26,2024-11-13,-31.4756,118.2789,1020.6,25,30.7,42,0,0,28.2,26,73.9,26,7.4,13.5,26,0
"010092","Merredin",1999,11,8,1999-11-08,25.4,0,5,0,"315.0 m",2.9,26,8,26,5.4,26,5.8,26,7.5,26,6,0,6.4,26,6,0,8.3,26,2024-11-13,-31.4756,118.2789,1021.4,25,30.7,42,0,0,22.2,26,82.6,26,7.2,16.6,26,0
"010092","Merredin",1999,11,9,1999-11-09,28.4,0,11.1,0,"315.0 m",2.5,26,9.5,26,6,26,6.5,26,8.5,26,8.6,0,7,26,8.6,0,8.9,26,2024-11-13,-31.4756,118.2789,1023.8,25,30.9,42,0,0,22.5,26,65.9,26,8.7,21.3,26,0
"010092","Merredin",1999,11,10,1999-11-10,30.4,0,13.9,0,"315.0 m",2.1,26,10.3,26,6.2,26,6.9,26,9,26,8.6,0,7.2,26,8.6,0,9.4,26,2024-11-13,-31.4756,118.2789,1023.2,25,30.5,42,0,0,21.7,26,59.2,26,9.4,24.8,26,0
"010092","Merredin",1999,11,11,1999-11-11,33,0,17.1,0,"315.0 m",0.4,26,12.5,26,6.5,26,7.6,26,10.3,26,8.4,0,7.5,26,8.4,0,10.7,26,2024-11-13,-31.4756,118.2789,1018.5,25,30.8,42,0,0,14.3,26,36.9,26,7.2,32.9,26,0
"010092","Merredin",1999,11,12,1999-11-12,27.9,0,12,0,"315.0 m",3.8,26,7.7,26,5.7,26,5.8,26,7.2,26,6,0,6.7,26,6,0,7.9,26,2024-11-13,-31.4756,118.2789,1018.5,25,28.6,42,0,0,34.9,26,93.5,26,13.1,16.6,26,0
"010092","Merredin",1999,11,13,1999-11-13,30.4,0,10.9,0,"315.0 m",2.8,26,8.7,26,5.8,26,6.4,26,8.3,26,8.2,0,6.7,26,8.2,0,8.9,26,2024-11-13,-31.4756,118.2789,1015.2,25,28.9,42,0,0,25.6,26,85.2,26,11.1,21.6,26,0
"010092","Merredin",1999,11,14,1999-11-14,28.8,0,10.9,0,"315.0 m",3.3,26,8.2,26,5.7,26,6.1,26,7.7,26,7,0,6.7,26,7,0,8.4,26,2024-11-13,-31.4756,118.2789,1009.8,25,29,42,0,0,29.3,26,89,26,11.6,18.8,26,0
"010092","Merredin",1999,11,15,1999-11-15,24.9,0,12,0,"315.0 m",3.9,26,4.9,26,4.4,26,3.8,26,4.6,26,3.8,0,4.5,26,3.8,0,5.7,26,2024-11-13,-31.4756,118.2789,1010.7,25,19.5,42,1,0,51.1,26,100,26,16.1,9.8,26,0
"010092","Merredin",1999,11,16,1999-11-16,23.9,0,14.4,0,"315.0 m",2.5,26,5.1,26,3.8,26,3.7,26,4.6,26,3,0,3.9,26,3,0,5.3,26,2024-11-13,-31.4756,118.2789,1012.7,25,16.4,42,14.2,0,51.3,26,92.7,26,15.2,10.5,26,0
"010092","Merredin",1999,11,17,1999-11-17,25.9,0,11.7,0,"315.0 m",4.7,26,6,26,5.4,26,4.6,26,5.5,26,6,0,5.5,26,6,0,6.5,26,2024-11-13,-31.4756,118.2789,1016.2,25,23.9,42,0,0,46.7,26,100,26,15.6,11.4,26,0
"010092","Merredin",1999,11,18,1999-11-18,24.4,0,7.9,0,"315.0 m",2.9,26,7.7,26,5.3,26,5.6,26,7.1,26,5.6,0,6.3,26,5.6,0,7.8,26,2024-11-13,-31.4756,118.2789,1017.4,25,29.4,42,0,0,27.5,26,78.9,26,8.4,15.4,26,0
"010092","Merredin",1999,11,19,1999-11-19,25.2,0,12.3,0,"315.0 m",2.2,26,7,26,4.6,26,5.1,26,6.5,26,6,0,5.4,26,6,0,7,26,2024-11-13,-31.4756,118.2789,1018.9,25,23.9,42,0,0,34.9,26,78.3,26,11.2,15.2,26,0
"010092","Merredin",1999,11,20,1999-11-20,26.7,0,9.9,0,"315.0 m",3.7,26,8.4,26,6,26,6.1,26,7.7,26,4.3,0,7.1,26,4.3,0,8.3,26,2024-11-13,-31.4756,118.2789,1021.4,25,31.5,42,0,0,29.1,26,83.7,26,10.2,17,26,0
"010092","Merredin",1999,11,21,1999-11-21,26.6,0,11.3,0,"315.0 m",3.7,26,8.3,26,6,26,6,26,7.6,26,7.2,0,7,26,7.2,0,8.2,26,2024-11-13,-31.4756,118.2789,1020.2,25,30.8,42,0,0,31.3,26,81.5,26,10.9,16.8,26,0
"010092","Merredin",1999,11,22,1999-11-22,27.8,0,12.7,0,"315.0 m",2.8,26,9.6,26,6.2,26,6.6,26,8.4,26,8.4,0,7.3,26,8.4,0,8.8,26,2024-11-13,-31.4756,118.2789,1019.2,25,31.5,42,0,0,25.2,26,64.1,26,9.4,20.5,26,0
"010092","Merredin",1999,11,23,1999-11-23,30,0,14.4,0,"315.0 m",2.3,26,10.8,26,6.5,26,7.2,26,9.3,26,8.4,0,7.6,26,8.4,0,9.6,26,2024-11-13,-31.4756,118.2789,1017.7,25,32.2,42,0,0,20.7,26,53.7,26,8.8,25,26,0
"010092","Merredin",1999,11,24,1999-11-24,32.9,0,18.7,0,"315.0 m",0.3,26,13.1,26,6.7,26,7.9,26,10.6,26,12.2,0,7.8,26,12.2,0,10.9,26,2024-11-13,-31.4756,118.2789,1013.4,25,31.7,42,0,0,13.6,26,31.5,26,6.8,34.1,26,0
"010092","Merredin",1999,11,25,1999-11-25,35.8,0,21.4,0,"315.0 m",0.9,26,13.5,26,7.2,26,8.2,26,11,26,12,0,8.3,26,12,0,11.6,26,2024-11-13,-31.4756,118.2789,1010.3,25,31.7,42,0,0,16.8,26,38.9,26,9.9,38.2,26,0
"010092","Merredin",1999,11,26,1999-11-26,38.6,0,17.9,0,"315.0 m",0,26,11.7,26,5.9,26,7.9,26,11,26,9,0,6.8,26,9,0,11.9,26,2024-11-13,-31.4756,118.2789,1011.1,25,25.9,42,0,0,12.9,26,42.9,26,8.8,42.7,26,0
"010092","Merredin",1999,11,27,1999-11-27,31.9,0,17.3,0,"315.0 m",0.6,26,7.4,26,4,26,5.1,26,6.9,26,7.8,0,4.5,26,7.8,0,7.4,26,2024-11-13,-31.4756,118.2789,1012.9,25,16.4,42,0,0,32.8,26,78.5,26,15.5,22.8,26,0
"010092","Merredin",1999,11,28,1999-11-28,33.9,0,16.6,0,"315.0 m",3.8,26,9.4,26,6.6,26,7,26,8.8,26,9,0,7.7,26,9,0,9.4,26,2024-11-13,-31.4756,118.2789,1014.6,25,29.4,42,0.4,0,31.4,26,87.9,26,16.6,24.8,26,0
"010092","Merredin",1999,11,29,1999-11-29,36.4,0,19.6,0,"315.0 m",1,26,11.7,26,6.4,26,7.7,26,10.2,26,8.4,0,7.4,26,8.4,0,10.8,26,2024-11-13,-31.4756,118.2789,1009.3,25,27.7,42,0,0,20.6,26,54.8,26,12.5,35.6,26,0
"010092","Merredin",1999,11,30,1999-11-30,31,0,18.1,0,"315.0 m",1.4,26,7.4,26,4.4,26,5.2,26,6.8,26,6,0,5,26,6,0,7.3,26,2024-11-13,-31.4756,118.2789,1005.5,25,18.6,42,0,0,36.3,26,78.5,26,16.3,21,26,0
"010092","Merredin",1999,12,1,1999-12-01,24.8,0,15.4,0,"315.0 m",0.9,26,5.4,26,3.1,26,3.9,26,5,26,4,0,3.5,26,4,0,6.5,26,2024-11-13,-31.4756,118.2789,1008.7,25,14.2,42,0,0,44.1,26,78.9,26,13.8,13.4,26,0
"010092","Merredin",1999,12,2,1999-12-02,27,0,8.4,0,"315.0 m",4.3,26,8.3,26,6.3,26,6.2,26,7.8,26,6,0,7.4,26,6,0,9.4,26,2024-11-13,-31.4756,118.2789,1016.8,25,32.9,42,0,0,28.9,26,93.5,26,10.3,16.7,26,0
"010092","Merredin",1999,12,3,1999-12-03,32.4,0,10.3,0,"315.0 m",3.5,26,10,26,6.8,26,7.4,26,9.6,26,9,0,8,26,9,0,10.8,26,2024-11-13,-31.4756,118.2789,1019.5,25,33.3,42,0,0,21.4,26,83.1,26,10.4,25,26,0
"010092","Merredin",1999,12,4,1999-12-04,38,0,18.1,0,"315.0 m",1,26,13.8,26,7.4,26,8.7,26,11.7,26,15,0,8.6,26,15,0,13,26,2024-11-13,-31.4756,118.2789,1015.6,25,33,42,0,0,13.3,26,42.4,26,8.8,41.6,26,0
"010092","Merredin",1999,12,5,1999-12-05,40.4,0,27,0,"315.0 m",0,26,11.9,26,5.9,26,8.1,26,11.5,26,9.8,0,6.7,26,9.8,0,13.5,26,2024-11-13,-31.4756,118.2789,1009.1,25,23.2,42,0,0,10.2,26,21.6,26,7.7,55.2,26,0
"010092","Merredin",1999,12,6,1999-12-06,35.5,0,18.8,0,"315.0 m",5.1,26,10.1,26,7.6,26,7.6,26,9.3,26,8.4,0,8.8,26,8.4,0,10.6,26,2024-11-13,-31.4756,118.2789,1010.2,25,31.9,42,0.8,0,33.7,26,89.9,26,19.5,26.3,26,0
"010092","Merredin",1999,12,7,1999-12-07,30.1,0,16.5,0,"315.0 m",4.4,26,9.4,26,6.9,26,6.9,26,8.5,26,8.2,0,8.1,26,8.2,0,9.7,26,2024-11-13,-31.4756,118.2789,1012.3,25,32.1,42,0,0,34.4,26,78.4,26,14.7,20.3,26,0
"010092","Merredin",1999,12,8,1999-12-08,27.4,0,11.9,0,"315.0 m",4.3,26,8.7,26,6.5,26,6.4,26,7.9,26,7.2,0,7.6,26,7.2,0,9.4,26,2024-11-13,-31.4756,118.2789,1015.3,25,32.6,42,0,0,31.8,26,83.3,26,11.6,17.4,26,0
"010092","Merredin",1999,12,9,1999-12-09,25.6,0,12.6,0,"315.0 m",4,26,8.7,26,6.4,26,6.3,26,7.7,26,9,0,7.5,26,9,0,9.1,26,2024-11-13,-31.4756,118.2789,1017.5,25,32.6,42,0,0,32.6,26,73.4,26,10.7,16.3,26,0
"010092","Merredin",1999,12,10,1999-12-10,27.9,0,11.4,0,"315.0 m",3.7,26,9.5,26,6.6,26,6.8,26,8.5,26,9,0,7.8,26,9,0,9.8,26,2024-11-13,-31.4756,118.2789,1017.6,25,33.5,42,0,0,26.1,26,72.8,26,9.8,19.6,26,0
"010092","Merredin",1999,12,11,1999-12-11,26.2,0,12,0,"315.0 m",0.3,26,5.5,26,2.9,26,4.4,26,6,26,11.6,0,3.3,26,11.6,0,7.2,26,2024-11-13,-31.4756,118.2789,1017.4,25,14.2,42,0,0,30,26,72.8,26,10.2,17.3,26,0
"010092","Merredin",1999,12,12,1999-12-12,24.1,0,20.2,0,"315.0 m",0,26,4.2,26,2.1,26,4.1,26,5.9,26,3.6,0,2.4,26,3.6,0,6.5,26,2024-11-13,-31.4756,118.2789,1011.3,25,8.5,42,0,0,33,26,41.8,26,9.9,18.4,26,0
"010092","Merredin",1999,12,13,1999-12-13,29,0,16,0,"315.0 m",4,26,6.3,26,5.1,26,4.7,26,5.7,26,3,0,5.2,26,3,0,7.5,26,2024-11-13,-31.4756,118.2789,1008.1,25,20.3,42,14.6,0,47.2,26,100,26,18.9,14.2,26,0
"010092","Merredin",1999,12,14,1999-12-14,30.3,0,14.4,0,"315.0 m",5.4,26,8,26,6.7,26,6.1,26,7.4,26,8.2,0,7.3,26,8.2,0,9,26,2024-11-13,-31.4756,118.2789,1007.2,25,29.1,42,0,0,39.8,26,100,26,17.2,17.1,26,0
"010092","Merredin",1999,12,15,1999-12-15,26.1,0,14.3,0,"315.0 m",3.6,26,7,26,5.3,26,5.3,26,6.4,26,6,0,6,26,6,0,8,26,2024-11-13,-31.4756,118.2789,1013.6,25,25.4,42,0,0,42,26,87.2,26,14.2,14.1,26,0
"010092","Merredin",1999,12,16,1999-12-16,27,0,11.8,0,"315.0 m",3.3,26,9.5,26,6.4,26,6.6,26,8.4,26,9,0,7.6,26,9,0,9.6,26,2024-11-13,-31.4756,118.2789,1016.1,25,33,42,0,0,25.8,26,66.5,26,9.2,19.2,26,0
"010092","Merredin",1999,12,17,1999-12-17,28.5,0,14.6,0,"315.0 m",2.8,26,10.4,26,6.6,26,7,26,9,26,12,0,7.7,26,12,0,10,26,2024-11-13,-31.4756,118.2789,1014.6,25,32.7,42,0,0,23.9,26,56,26,9.3,22.4,26,0
"010092","Merredin",1999,12,18,1999-12-18,32.4,0,17.3,0,"315.0 m",1.8,26,12,26,6.9,26,7.8,26,10.1,26,10.6,0,8.1,26,10.6,0,11.1,26,2024-11-13,-31.4756,118.2789,1011.9,25,32.5,42,0,0,19.1,26,47.1,26,9.3,29.9,26,0
"010092","Merredin",1999,12,19,1999-12-19,33,0,20,0,"315.0 m",1.2,26,11.9,26,6.6,26,7.6,26,10,26,8.4,0,7.6,26,8.4,0,10.9,26,2024-11-13,-31.4756,118.2789,1010.6,25,29.9,42,0,0,20.9,26,44.9,26,10.5,31.3,26,0
"010092","Merredin",1999,12,20,1999-12-20,32,0,19,0,"315.0 m",4.2,26,8,26,6.1,26,6,26,7.3,26,6.8,0,6.8,26,6.8,0,8.7,26,2024-11-13,-31.4756,118.2789,1011.3,25,25,42,5.8,0,42.3,26,91.5,26,20.1,19.4,26,0
"010092","Merredin",1999,12,21,1999-12-21,32.8,0,18.9,0,"315.0 m",3.9,26,11.4,26,7.6,26,7.9,26,9.9,26,12,0,8.9,26,12,0,10.8,26,2024-11-13,-31.4756,118.2789,1015.3,25,33.9,42,0.8,0,27.7,26,63.2,26,13.8,27,26,0
"010092","Merredin",1999,12,22,1999-12-22,35,0,19.8,0,"315.0 m",2.9,26,12.3,26,7.6,26,8.2,26,10.5,26,13.6,0,8.8,26,13.6,0,11.6,26,2024-11-13,-31.4756,118.2789,1015.2,25,33.2,42,0,0,23.1,26,56.3,26,13,32.4,26,0
"010092","Merredin",1999,12,23,1999-12-23,36,0,22.6,0,"315.0 m",0,26,11.4,26,5.7,26,7.6,26,10.6,26,12,0,6.6,26,12,0,11.7,26,2024-11-13,-31.4756,118.2789,1009.8,25,24.5,42,0,0,13.6,26,29.6,26,8.1,41.2,26,0
"010092","Merredin",1999,12,24,1999-12-24,35.4,0,21,0,"315.0 m",1.7,26,13.1,26,7.4,26,8.3,26,10.8,26,12,0,8.6,26,12,0,11.9,26,2024-11-13,-31.4756,118.2789,1012,25,32.4,42,0,0,19.3,26,44.7,26,11.1,35.9,26,0
"010092","Merredin",1999,12,25,1999-12-25,34.3,0,18,0,"315.0 m",2.6,26,11.7,26,7.2,26,7.9,26,10.2,26,10.6,0,8.3,26,10.6,0,11.3,26,2024-11-13,-31.4756,118.2789,1013.8,25,32.3,42,0,0,22.4,26,58.7,26,12.1,30.9,26,0
"010092","Merredin",1999,12,26,1999-12-26,35.4,0,16.4,0,"315.0 m",3.3,26,11.1,26,7.2,26,7.9,26,10.1,26,10.2,0,8.4,26,10.2,0,11.3,26,2024-11-13,-31.4756,118.2789,1014.4,25,32.3,42,0,0,23.8,26,73.5,26,13.7,30.3,26,0
"010092","Merredin",1999,12,27,1999-12-27,40.2,0,20.5,0,"315.0 m",0,26,13.3,26,6.6,26,8.5,26,11.6,26,9.4,0,7.6,26,9.4,0,13.2,26,2024-11-13,-31.4756,118.2789,1011.9,25,28,42,0,0,13.7,26,42.3,26,10.2,46.9,26,0
"010092","Merredin",1999,12,28,1999-12-28,33.7,0,23.3,0,"315.0 m",0,26,8.3,26,4.1,26,6.2,26,8.8,26,9.2,0,4.7,26,9.2,0,9.8,26,2024-11-13,-31.4756,118.2789,1012.6,25,16.3,42,0.4,0,19.7,26,36,26,10.3,34.9,26,0
"010092","Merredin",1999,12,29,1999-12-29,36.6,0,20.2,0,"315.0 m",2.5,26,11.7,26,7.1,26,7.9,26,10.3,26,9.6,0,8.2,26,9.6,0,11.5,26,2024-11-13,-31.4756,118.2789,1010.9,25,30.2,42,1,0,24.1,26,62.5,26,14.8,34.1,26,0
"010092","Merredin",1999,12,30,1999-12-30,29.5,0,18.9,0,"315.0 m",0.4,26,5.8,26,3.1,26,4.2,26,5.7,26,8.4,0,3.5,26,8.4,0,7.1,26,2024-11-13,-31.4756,118.2789,1014.1,25,11.6,42,4.2,0,39.3,26,74.2,26,16.2,19.1,26,0
"010092","Merredin",1999,12,31,1999-12-31,33,0,18.8,0,"315.0 m",2.4,26,11.5,26,7,26,7.7,26,9.9,26,11.4,0,8.1,26,11.4,0,10.9,26,2024-11-13,-31.4756,118.2789,1016.5,25,31.6,42,0,0,23.5,26,54.4,26,11.8,29.3,26,0
"010092","Merredin",2000,1,1,2000-01-01,34.3,0,19.8,0,"315.0 m",0.8,26,11.9,26,6.3,26,7.6,26,10.1,26,9,0,7.3,26,9,0,11.6,26,2024-11-13,-31.4756,118.2789,1015.1,25,28.4,25,0,0,19.8,26,46.4,26,10.7,33.4,26,0
"010092","Merredin",2000,1,2,2000-01-02,36.2,0,19.8,0,"315.0 m",1.2,26,13.4,26,7.3,26,8.4,26,11.1,26,10.2,0,8.5,26,10.2,0,12.8,26,2024-11-13,-31.4756,118.2789,1011.7,25,32.5,42,0,0,16.3,26,42.5,26,9.8,38,26,0
"010092","Merredin",2000,1,3,2000-01-03,33.8,0,16.7,0,"315.0 m",0.6,26,9.6,26,5.1,26,6.5,26,8.7,26,11.6,0,5.8,26,11.6,0,10.3,26,2024-11-13,-31.4756,118.2789,1014.5,25,22.7,42,0,0,23.6,26,65.3,26,12.4,28.9,26,0
"010092","Merredin",2000,1,4,2000-01-04,32.6,0,19.1,0,"315.0 m",2,26,11.2,26,6.6,26,7.4,26,9.6,26,9.6,0,7.7,26,9.6,0,11.1,26,2024-11-13,-31.4756,118.2789,1016.8,25,30,42,0,0,24.4,26,54.3,26,12,28.6,26,0
"010092","Merredin",2000,1,5,2000-01-05,35.6,0,19.6,0,"315.0 m",2.1,26,12.5,26,7.3,26,8.2,26,10.7,26,10.6,0,8.5,26,10.6,0,12.3,26,2024-11-13,-31.4756,118.2789,1016.6,25,32.2,42,0,0,20.5,26,52.2,26,11.9,34.6,26,0
"010092","Merredin",2000,1,6,2000-01-06,32.5,0,21.2,0,"315.0 m",1.1,26,10.1,26,5.6,26,6.6,26,8.7,26,5.2,0,6.5,26,5.2,0,10.1,26,2024-11-13,-31.4756,118.2789,1015,25,24.2,42,0,0,28.8,26,56,26,14.1,27.5,26,0
"010092","Merredin",2000,1,7,2000-01-07,34,0,14.4,0,"315.0 m",4.2,26,10,26,7.1,26,7.4,26,9.4,26,9,0,8.3,26,9,0,11.4,26,2024-11-13,-31.4756,118.2789,1012.4,25,32.3,42,2.2,0,27.4,26,89.1,26,14.6,25.7,26,0
"010092","Merredin",2000,1,8,2000-01-08,35.3,0,18.3,0,"315.0 m",1.8,26,10.6,26,6.2,26,7.3,26,9.5,26,9.2,0,7.2,26,9.2,0,11.2,26,2024-11-13,-31.4756,118.2789,1008.8,25,27.2,42,0,0,24.1,26,65.7,26,13.8,31.3,26,0
"010092","Merredin",2000,1,9,2000-01-09,37.8,0,19.1,0,"315.0 m",1.2,26,11.1,26,6.2,26,7.5,26,10,26,10.4,0,7.1,26,10.4,0,11.8,26,2024-11-13,-31.4756,118.2789,1008.7,25,26,42,0,0,22,26,65.2,26,14.4,36.3,26,0
"010092","Merredin",2000,1,10,2000-01-10,37.4,0,18.5,0,"315.0 m",2.1,26,11.3,26,6.7,26,7.8,26,10.2,26,9.6,0,7.7,26,9.6,0,12,26,2024-11-13,-31.4756,118.2789,1005.9,25,28.6,42,0,0,22.6,26,68.1,26,14.5,34.9,26,0
"010092","Merredin",2000,1,11,2000-01-11,32.8,0,17.5,0,"315.0 m",5.4,26,9.6,26,7.5,26,7.2,26,8.7,26,9.4,0,8.7,26,9.4,0,10.7,26,2024-11-13,-31.4756,118.2789,1003.2,25,32.6,42,0,0,36.4,26,90.6,26,18.1,21.9,26,0
"010092","Merredin",2000,1,12,2000-01-12,30.4,0,13.4,0,"315.0 m",4.2,26,7.9,26,6,26,6.1,26,7.6,26,8,0,6.9,26,8,0,9.7,26,2024-11-13,-31.4756,118.2789,1008.5,25,28.3,42,0,0,35.5,26,100,26,15.4,18.5,26,0
"010092","Merredin",2000,1,13,2000-01-13,31.1,0,16.5,0,"315.0 m",2.6,26,8.6,26,5.6,26,6.2,26,7.9,26,5.8,0,6.5,26,5.8,0,9.7,26,2024-11-13,-31.4756,118.2789,1009.8,25,25.8,42,0,0,32.3,26,77.8,26,14.6,22,26,0
"010092","Merredin",2000,1,14,2000-01-14,24,0,17,0,"315.0 m",1.2,26,3.6,26,2.4,26,2.5,26,3.3,26,1.2,0,2.4,26,1.2,0,5.3,26,2024-11-13,-31.4756,118.2789,1005.7,25,7.8,42,0,0,59.3,26,91.4,26,17.7,9.1,26,0
